,KRW-BTC,KRW-BTC,KRW-BTC,KRW-BTC,KRW-BTC,KRW-BTC,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ADA,KRW-ADA,KRW-ADA,KRW-ADA,KRW-ADA,KRW-ADA,KRW-XRP,KRW-XRP,KRW-XRP,KRW-XRP,KRW-XRP,KRW-XRP,KRW-DOT,KRW-DOT,KRW-DOT,KRW-DOT,KRW-DOT,KRW-DOT,KRW-BCH,KRW-BCH,KRW-BCH,KRW-BCH,KRW-BCH,KRW-BCH,KRW-ETC,KRW-ETC,KRW-ETC,KRW-ETC,KRW-ETC,KRW-ETC,KRW-EOS,KRW-EOS,KRW-EOS,KRW-EOS,KRW-EOS,KRW-EOS,KRW-TRX,KRW-TRX,KRW-TRX,KRW-TRX,KRW-TRX,KRW-TRX
,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value
2023-12-21 09:00:00,59350000.0,60000000.0,58924000.0,59479000.0,4490.29798433,267069048287.66504,2991000.0,3092000.0,2971000.0,3037000.0,26712.19581689,80929834316.70222,801.0,869.0,792.0,862.0,99340215.4534876,81964249626.14464,837.0,846.0,831.0,845.0,151137174.18733102,126653071757.81299,9485.0,11450.0,9415.0,11450.0,10279719.63463848,107805245721.93034,311950.0,318850.0,310300.0,316500.0,26235.02522032,8258808396.8505745,27430.0,28460.0,27190.0,28050.0,1456485.02005632,40486861619.567474,1075.0,1150.0,1065.0,1140.0,9538791.66224821,10472850889.663643,140.0,143.0,139.0,142.0,73316492.96906766,10359961086.23431
2023-12-22 09:00:00,59479000.0,60419000.0,59094000.0,59532000.0,4790.38513967,285751504134.6063,3037000.0,3189000.0,3029000.0,3150000.0,52791.28227638,164643992257.8496,861.0,885.0,823.0,844.0,112738618.71898144,96266843154.37463,846.0,860.0,836.0,846.0,218517614.95046085,184781280130.48047,11440.0,11770.0,10640.0,10790.0,7923459.8890461,88073250600.39255,316600.0,331500.0,315400.0,322700.0,63962.36782923,20560472040.271557,28040.0,31000.0,27910.0,29820.0,8225463.15696538,244684384944.10736,1140.0,1220.0,1130.0,1150.0,24594581.72036926,28800697768.550507,142.0,143.0,141.0,143.0,69463566.5927297,9867224025.968914
2023-12-23 09:00:00,59532000.0,59700000.0,59000000.0,59250000.0,2340.10844959,138939077714.4067,3148000.0,3168000.0,3085000.0,3126000.0,17959.28784477,55994885978.09464,844.0,845.0,813.0,829.0,44152902.50025552,36406678985.652534,845.0,847.0,832.0,839.0,108182510.77997775,90775773756.7019,10790.0,11430.0,10320.0,11260.0,3130353.44960415,33742530828.15479,322500.0,323400.0,314150.0,315900.0,26294.11780793,8327715574.042414,29810.0,30450.0,28670.0,29110.0,2990431.25169451,87629347485.8416,1150.0,1150.0,1100.0,1140.0,7013406.74152317,7885263047.142962,143.0,145.0,141.0,145.0,62128941.25388276,8907086368.064087
2023-12-24 09:00:00,59249000.0,59600000.0,58000000.0,58002000.0,3729.33358016,220016987575.62384,3126000.0,3160000.0,3041000.0,3050000.0,19549.75104766,60712314938.87335,829.0,852.0,798.0,799.0,76257301.46333322,63325895574.0458,839.0,845.0,821.0,825.0,171903384.48312882,143857574021.61328,11280.0,12450.0,11260.0,11620.0,12486456.17959643,148434940780.7957,315850.0,317600.0,307000.0,309500.0,32647.35347511,10229695557.248306,29120.0,29480.0,27940.0,28110.0,2322652.44281565,66811460466.415245,1140.0,1150.0,1090.0,1100.0,8794544.0470289,9881328487.747576,145.0,146.0,143.0,144.0,53503117.85963607,7721600538.180242
2023-12-25 09:00:00,58002000.0,58659000.0,57464000.0,58042000.0,4687.20889184,272132952454.451,3054000.0,3089000.0,3016000.0,3028000.0,24986.32832605,76213082187.10358,799.0,845.0,792.0,831.0,62602832.93133961,51053130667.26841,825.0,866.0,819.0,860.0,304475592.1722825,258098343941.23056,11620.0,12700.0,11410.0,12240.0,8668100.62337708,105438692390.47128,309050.0,316500.0,307000.0,312650.0,31125.67677788,9718453585.786013,28110.0,28930.0,27740.0,28560.0,1808930.58163398,51427882328.85568,1105.0,1180.0,1085.0,1165.0,12939296.09688652,14816286938.034618,143.0,146.0,140.0,142.0,63198869.90366392,9094300840.147734
2023-12-26 09:00:00,58042000.0,58140000.0,56349000.0,57032000.0,4735.23025583,270822789242.3728,3028000.0,3039000.0,2952000.0,2994000.0,26979.78869011,80827069997.1986,831.0,836.0,777.0,815.0,70696221.21096328,57432676349.51807,859.0,861.0,819.0,833.0,213528561.9924255,178714128033.7711,12250.0,12820.0,11350.0,11840.0,6148216.83823203,75186015653.09122,312800.0,313500.0,299400.0,307700.0,33494.83626923,10315330172.607338,28560.0,28590.0,27000.0,27950.0,1940595.74597329,54276647617.04893,1165.0,1185.0,1110.0,1170.0,14455808.63366383,16572456221.202953,142.0,143.0,137.0,139.0,83427496.49324794,11696945901.17567
2023-12-27 09:00:00,57032000.0,58212000.0,56349000.0,57920000.0,3965.8428233,227009564284.49377,2994000.0,3188000.0,2961000.0,3171000.0,34377.53265899,105824257510.89793,816.0,857.0,783.0,843.0,73682595.54528433,60546789136.885025,833.0,854.0,821.0,847.0,193245713.16508538,161956037178.0183,11830.0,12040.0,11230.0,11620.0,3102916.50091475,36195280462.885086,307700.0,354000.0,303350.0,352700.0,273380.87430442,91188121542.51355,27950.0,30360.0,27200.0,30330.0,4409076.37477517,128345708578.73007,1170.0,1210.0,1115.0,1210.0,14620982.92194795,17154370886.173227,138.0,141.0,137.0,141.0,75950390.10407852,10567719105.42459
2023-12-28 09:00:00,57920000.0,58468000.0,56700000.0,56907000.0,3958.81673633,226957310350.44257,3171000.0,3250000.0,3129000.0,3131000.0,44269.98214825,141172130349.83252,843.0,898.0,819.0,823.0,143998505.8352222,123641055644.8918,846.0,874.0,838.0,847.0,318821419.75745153,271963192622.14407,11620.0,11880.0,11070.0,11280.0,2349026.38139088,26856680859.661377,352700.0,379750.0,341350.0,349150.0,492249.08252899,177204982624.6519,30330.0,32540.0,29440.0,29950.0,9933430.41375222,307390231981.04944,1205.0,1220.0,1150.0,1165.0,14607039.65583762,17304444715.34551,141.0,142.0,140.0,140.0,78894847.42266187,11117014185.733187
2023-12-29 09:00:00,56904000.0,57300000.0,56000000.0,56450000.0,4273.27071779,241957208417.80063,3131000.0,3171000.0,3043000.0,3087000.0,30798.0442077,95956849719.94936,823.0,831.0,797.0,816.0,76632770.04072282,62492195353.47869,848.0,848.0,829.0,836.0,184718156.28146,154795744418.74753,11270.0,11540.0,10830.0,11130.0,2268842.84085179,25394271707.425472,349550.0,367550.0,333850.0,341200.0,270572.00498573,94361166709.49548,29960.0,31470.0,29380.0,30170.0,6919016.57677585,210386786898.4008,1165.0,1175.0,1120.0,1135.0,9284208.93437122,10654913155.060188,140.0,143.0,139.0,142.0,68907293.46352987,9720315891.341002
2023-12-30 09:00:00,56450000.0,57150000.0,56101000.0,56639000.0,2301.72482929,130136720731.60126,3087000.0,3115000.0,3057000.0,3081000.0,12659.25244862,39047790667.13778,816.0,822.0,801.0,808.0,34189537.1147069,27760976924.56739,835.0,845.0,831.0,835.0,110863743.95642023,92750302290.82285,11120.0,11390.0,10940.0,11220.0,1096336.11710945,12265492876.176441,341200.0,390050.0,340100.0,363800.0,484175.96895512,180771687572.24887,30160.0,31170.0,29810.0,29960.0,3159030.78016121,95878116025.92006,1140.0,1180.0,1130.0,1145.0,10506055.08219036,12129967949.215654,142.0,144.0,141.0,143.0,52921346.5707196,7560561523.863199
2023-12-31 09:00:00,56639000.0,57437000.0,56452000.0,57047000.0,2308.38316024,131519480295.09232,3081000.0,3109000.0,3060000.0,3082000.0,12170.32394322,37497055063.56301,808.0,817.0,799.0,805.0,28742479.04137731,23225943527.63916,835.0,841.0,826.0,832.0,99746154.07295449,83199980794.70201,11220.0,11570.0,10940.0,11060.0,1422531.15178593,16028697778.611908,363800.0,366150.0,342450.0,350300.0,140500.55683683,50147688022.110825,29960.0,30150.0,29010.0,29550.0,1698608.15411778,50557789971.61697,1150.0,1165.0,1130.0,1145.0,9971400.78122892,11456140262.241594,142.0,147.0,142.0,145.0,51306622.77824658,7380669369.482112
2024-01-01 09:00:00,57045000.0,58847000.0,57045000.0,58839000.0,3165.32092908,182491217914.30185,3082000.0,3140000.0,3070000.0,3136000.0,11918.79208026,36923910457.09838,805.0,832.0,801.0,829.0,28837387.24048027,23425769955.139637,832.0,840.0,825.0,838.0,109778469.83264299,91297902557.62538,11080.0,11520.0,10920.0,11440.0,1266413.91451418,14149308488.781248,350300.0,365750.0,345650.0,357350.0,114141.49111472,40565641442.305725,29560.0,30020.0,29080.0,29940.0,1453100.65235206,42990046903.57254,1145.0,1200.0,1135.0,1180.0,8786509.09487592,10171901142.870136,145.0,146.0,143.0,144.0,59434749.09334855,8568820009.658803
2024-01-02 09:00:00,58839000.0,60997000.0,58814000.0,60206000.0,8221.19868374,495038780463.7768,3134000.0,3230000.0,3128000.0,3154000.0,29124.21085963,92574730778.70413,829.0,846.0,810.0,812.0,47184287.62413906,39187682118.78998,839.0,852.0,834.0,838.0,202232664.20174858,170155409776.905,11440.0,11730.0,11180.0,11270.0,2065050.71466771,23709994281.753674,357350.0,363450.0,343550.0,345050.0,118156.71354074,41838416151.84795,29940.0,30710.0,29510.0,29530.0,2694987.04544471,81274104719.13762,1185.0,1190.0,1150.0,1160.0,10300997.3472055,12110139536.615389,144.0,147.0,143.0,145.0,88680780.9950032,12874795473.42779
2024-01-03 09:00:00,60205000.0,60799000.0,54346000.0,58581000.0,16310.30692586,945841183535.2499,3154000.0,3190000.0,2851000.0,3024000.0,57149.37569621,173530569460.93912,813.0,824.0,640.0,763.0,108260498.71448532,82431123626.88199,838.0,854.0,700.0,796.0,692341035.2517552,547795948799.3515,11270.0,11450.0,8625.0,10450.0,4743258.44183257,49090262275.26116,345050.0,357300.0,286000.0,320850.0,139960.70240332,45915900538.39235,29530.0,30020.0,24860.0,27620.0,4212347.5997529,117286400968.30763,1160.0,1175.0,989.0,1050.0,27507076.68212158,29655519472.55154,146.0,147.0,139.0,146.0,143475227.1324421,20639939439.697117
2024-01-04 09:00:00,58581000.0,60162000.0,57319000.0,59477000.0,6254.53768656,366025648066.8456,3024000.0,3078000.0,2967000.0,3053000.0,24389.84136858,73593717136.83714,762.0,776.0,737.0,768.0,39146460.38864826,29705830886.926743,796.0,800.0,768.0,791.0,247156193.88997957,193436468175.40485,10430.0,10720.0,10000.0,10590.0,1578032.09663994,16390112341.565619,320250.0,326800.0,311500.0,322800.0,54291.29063032,17299335893.784065,27610.0,27920.0,26590.0,27610.0,1756865.7867557,47822642585.590836,1055.0,1065.0,1015.0,1040.0,11331202.0965374,11771511938.205498,146.0,148.0,143.0,145.0,90778983.45217761,13174252634.817263
2024-01-05 09:00:00,59477000.0,59695000.0,57577000.0,59351000.0,4822.3896766,284352418527.13806,3051000.0,3066000.0,2986000.0,3050000.0,15766.16708558,47749691249.87387,768.0,770.0,708.0,728.0,36584881.64027572,26859050328.32196,791.0,793.0,754.0,774.0,200065055.22252446,154396113599.45407,10610.0,10700.0,9785.0,10020.0,1480960.13145208,15027382352.483177,323000.0,327850.0,309950.0,322050.0,34650.46597407,10974457478.356274,27610.0,27760.0,26200.0,27070.0,1207473.6459499,32496824268.805313,1045.0,1045.0,983.0,1010.0,9823110.98053231,9898012781.492056,144.0,145.0,140.0,141.0,79618529.93310313,11335583712.922405
2024-01-06 09:00:00,59351000.0,59518000.0,58651000.0,59329000.0,2482.6262327,146681858163.83517,3050000.0,3055000.0,2992000.0,3024000.0,10438.6928511,31546263044.46241,730.0,731.0,685.0,706.0,34763307.66359921,24543867757.4869,774.0,774.0,753.0,767.0,113601037.99562079,87008264586.46019,10020.0,10050.0,9385.0,9625.0,1167033.4654961,11316728359.396952,322050.0,327650.0,312050.0,318850.0,48586.82605719,15579433865.621918,27070.0,27330.0,26050.0,26840.0,1121950.08145409,30076130208.22653,1010.0,1010.0,956.0,999.0,9475169.53710962,9328217164.674706,140.0,141.0,137.0,141.0,62868248.33824331,8793071805.22062
2024-01-07 09:00:00,59329000.0,59879000.0,58630000.0,59108000.0,3285.09256035,195332894541.23975,3027000.0,3056000.0,2971000.0,2995000.0,12655.58462533,38204324554.38899,706.0,719.0,655.0,666.0,34963536.18455222,24203171587.64658,767.0,778.0,733.0,741.0,172760305.69321623,131524606076.33365,9625.0,9920.0,9155.0,9280.0,1138615.58659588,10954425140.128761,318900.0,326350.0,308500.0,312700.0,45010.22032419,14363512832.143705,26840.0,27130.0,25580.0,25910.0,1076932.16954319,28595660431.626404,999.0,1010.0,932.0,946.0,11700134.61052033,11477346312.181536,141.0,142.0,137.0,138.0,57709417.58347405,8086045109.529653
2024-01-08 09:00:00,59105000.0,63410000.0,57801000.0,63010000.0,11161.48689391,677313414712.9883,2995000.0,3156000.0,2906000.0,3131000.0,38601.96158539,117131630602.21927,667.0,730.0,623.0,726.0,93346409.1851793,62778073224.66432,742.0,803.0,732.0,776.0,481809943.3194218,367446037829.1899,9280.0,10080.0,8740.0,10050.0,2430279.81906806,22969691100.511105,312700.0,352150.0,297000.0,341250.0,145915.69221569,47557816143.181595,25910.0,27700.0,24700.0,27350.0,2390263.80637186,62542921768.43815,945.0,998.0,900.0,992.0,17559979.92906842,16660878792.757486,139.0,141.0,135.0,140.0,92407236.5160256,12804442007.78345
2024-01-09 09:00:00,63011000.0,64385000.0,60748000.0,62014000.0,9882.55128738,617115004717.8223,3131000.0,3199000.0,3004000.0,3156000.0,47027.55624852,146047654016.06033,726.0,731.0,668.0,689.0,62583777.14395948,43568169730.22285,776.0,777.0,746.0,763.0,237857795.30272296,181613554056.15976,10060.0,10120.0,9300.0,9580.0,1945603.45705465,18942476707.534306,341550.0,347550.0,322400.0,329100.0,120618.18585436,40293270653.39263,27370.0,28990.0,26100.0,28590.0,5624296.97624213,154929165351.6675,991.0,996.0,920.0,955.0,11850507.79120949,11340316908.438429,139.0,141.0,137.0,139.0,79322826.31396197,11026149567.013271
2024-01-10 09:00:00,62001000.0,65000000.0,59730000.0,63621000.0,16442.71360776,1023312951596.1451,3156000.0,3687000.0,3143000.0,3525000.0,159046.51357756,533806488999.8752,689.0,807.0,655.0,772.0,91619645.18200493,66628092982.21276,763.0,836.0,739.0,818.0,434604148.3631036,341801921018.7058,9580.0,11050.0,9145.0,10890.0,2330396.94642992,23314955830.03075,329200.0,357150.0,314600.0,348650.0,127584.43899931,42733702907.9579,28590.0,38000.0,27400.0,38000.0,21895429.86369625,690884678101.1011,955.0,1050.0,928.0,1030.0,17350602.74787544,17022513281.514372,139.0,145.0,138.0,143.0,96093584.56690247,13541802101.544144
2024-01-11 09:00:00,63621000.0,66779000.0,62246000.0,63550000.0,14392.35118741,923979801876.3722,3528000.0,3676000.0,3485000.0,3593000.0,117962.14125507,421538928934.6025,772.0,842.0,762.0,799.0,113201403.16750619,90456307870.30254,819.0,849.0,800.0,825.0,479756969.22841465,396010063776.47906,10900.0,11700.0,10720.0,11200.0,3025229.4363629,34057738459.15392,348700.0,399000.0,340850.0,379050.0,298195.62429888,111462394713.78323,37990.0,43960.0,36560.0,40650.0,40589229.67154079,1635868405796.586,1025.0,1125.0,1010.0,1080.0,29827399.39054012,31893702836.855293,144.0,147.0,142.0,146.0,105580656.0126678,15291371401.676723
2024-01-12 09:00:00,63560000.0,63820000.0,58200000.0,59435000.0,11517.51602146,705250093415.7546,3592000.0,3719000.0,3408000.0,3504000.0,95292.68830208,342973917624.59766,798.0,807.0,733.0,760.0,67218999.21141498,52525187443.0794,825.0,827.0,778.0,791.0,318769822.93462795,257709105610.99573,11200.0,11290.0,10180.0,10500.0,1986476.1850917,21601338658.171272,379050.0,415250.0,349050.0,360000.0,432811.30746542,168926198362.15933,40650.0,44420.0,38260.0,40280.0,25713833.43532185,1067759794266.9778,1080.0,1115.0,1030.0,1065.0,18565467.032593,20030473572.479958,146.0,149.0,145.0,148.0,111590511.94600606,16453440300.719477
2024-01-13 09:00:00,59430000.0,59860000.0,58174000.0,58968000.0,5542.07595015,326997534585.3025,3503000.0,3561000.0,3408000.0,3549000.0,40003.71009096,139995973634.34543,760.0,766.0,727.0,756.0,30334066.13072578,22790730247.08979,791.0,798.0,771.0,791.0,154753474.6657516,121918892897.09898,10500.0,10680.0,10070.0,10490.0,951408.32738109,9970736713.217537,360000.0,363850.0,342500.0,349800.0,89295.94144381,31563260711.421497,40280.0,41470.0,37990.0,39540.0,11631129.82900041,467206017794.9182,1070.0,1075.0,1015.0,1055.0,9258746.42669974,9716715101.913645,149.0,160.0,145.0,157.0,179147834.18128788,27443559378.698544
2024-01-14 09:00:00,58968000.0,59254000.0,57312000.0,57391000.0,3950.54738176,230963494089.2534,3549000.0,3553000.0,3392000.0,3396000.0,24419.80382683,84862858288.68475,756.0,757.0,720.0,722.0,23353828.77677847,17335626538.421574,791.0,815.0,786.0,792.0,145341242.4378295,115675867655.8047,10490.0,10550.0,10050.0,10080.0,777310.55763806,8051705121.617242,349750.0,356950.0,336650.0,336900.0,69099.70807289,24108986601.022438,39530.0,39860.0,36000.0,36530.0,8443667.93700553,320369167574.1173,1055.0,1055.0,1020.0,1025.0,5734937.22743381,5984874222.283965,157.0,163.0,152.0,152.0,126530884.35714263,20002425534.72763
2024-01-15 09:00:00,57380000.0,59340000.0,57332000.0,58354000.0,3967.32180816,231794647049.94147,3396000.0,3498000.0,3395000.0,3451000.0,21700.83871257,74972790672.26944,723.0,742.0,718.0,724.0,22462942.76259991,16429527730.09373,792.0,810.0,783.0,791.0,152241279.35850555,121114184696.7423,10080.0,10540.0,10050.0,10320.0,821770.29674332,8514806742.125299,337400.0,353100.0,336750.0,343650.0,51155.66840072,17711593800.833908,36520.0,38370.0,36010.0,36750.0,7997576.02672612,297544843247.86566,1025.0,1090.0,1020.0,1070.0,9353478.49269422,9947402774.616743,152.0,157.0,147.0,150.0,95828582.07995014,14734395100.700647
2024-01-16 09:00:00,58416000.0,59577000.0,58169000.0,59196000.0,3748.9674189,220847570069.63248,3451000.0,3582000.0,3444000.0,3551000.0,24323.57335643,85161223184.99738,724.0,751.0,724.0,736.0,19981650.56844597,14708957380.964388,791.0,796.0,782.0,791.0,135796288.85685474,107236879893.37119,10330.0,10530.0,10150.0,10290.0,1072366.86381441,11087443639.33468,343700.0,351900.0,342350.0,344900.0,40533.45799831,14059401246.654978,36770.0,38210.0,36030.0,37440.0,7403301.11367827,273267324063.51056,1070.0,1085.0,1040.0,1065.0,8867420.34886328,9444851988.065317,149.0,152.0,147.0,149.0,80080436.42674135,11985984042.377003
2024-01-17 09:00:00,59218000.0,59300000.0,58269000.0,58776000.0,2837.33448993,166684664128.92538,3550000.0,3560000.0,3460000.0,3483000.0,18068.41265923,63422637453.05194,735.0,740.0,719.0,727.0,18746526.82556933,13671597028.20417,791.0,791.0,777.0,782.0,111234328.91075787,87331451018.07597,10290.0,10410.0,10010.0,10110.0,940722.13637318,9585576195.061188,344900.0,345550.0,332500.0,335850.0,32486.10395392,11009437407.167599,37440.0,37780.0,35450.0,36020.0,4078473.2312267,149214244167.71252,1065.0,1070.0,1030.0,1050.0,5633120.28864778,5898901558.472606,149.0,150.0,147.0,150.0,61778408.8168329,9193358330.35453
2024-01-18 09:00:00,58776000.0,58900000.0,56754000.0,57284000.0,4268.88383965,247274595060.62836,3480000.0,3499000.0,3383000.0,3424000.0,21121.02028717,72775620545.31949,727.0,727.0,692.0,697.0,27759784.87544587,19678612046.855354,782.0,782.0,759.0,766.0,145087205.67424664,111974621945.27267,10110.0,10170.0,9555.0,9725.0,1242351.55283805,12254367412.683004,335850.0,337200.0,323500.0,329450.0,32367.02052606,10699808193.884075,35990.0,36070.0,33660.0,33910.0,5178787.28129572,179716624650.94086,1050.0,1050.0,988.0,996.0,6815367.74363942,6932937703.150327,150.0,151.0,148.0,150.0,76216974.40752693,11425541765.491293
2024-01-19 09:00:00,57281000.0,58180000.0,55935000.0,57739000.0,5634.88177074,319935326045.1161,3424000.0,3460000.0,3348000.0,3454000.0,23954.45376833,81454626895.44716,696.0,700.0,656.0,699.0,32352586.23512076,22017095603.132874,765.0,769.0,729.0,755.0,195793543.5481758,146914453901.61908,9725.0,9780.0,9150.0,9560.0,1540630.4054657,14605418342.95081,329450.0,330650.0,315700.0,328500.0,37865.06731576,12254278133.087994,33910.0,35410.0,31940.0,35130.0,6200874.91813494,206289636406.0237,996.0,1005.0,949.0,1000.0,7831753.78484099,7682915129.92686,150.0,154.0,146.0,154.0,87093363.92333426,13051827639.942493
2024-01-20 09:00:00,57738000.0,57796000.0,57242000.0,57517000.0,2127.46454183,122466062930.22649,3453000.0,3454000.0,3393000.0,3410000.0,6889.31878909,23571927450.40589,698.0,716.0,687.0,711.0,20608568.7251259,14553337265.522198,754.0,766.0,745.0,763.0,86677830.20776667,65575996209.52205,9555.0,9620.0,9355.0,9540.0,554637.33223361,5257935550.606984,328500.0,331550.0,324450.0,329750.0,17589.56114639,5767955521.864796,35130.0,35140.0,33350.0,34090.0,2466787.69860138,84488369789.59183,1005.0,1005.0,984.0,1005.0,3298772.57656391,3275627679.8903384,153.0,154.0,151.0,152.0,47469791.61531556,7251787808.283699
2024-01-21 09:00:00,57550000.0,57942000.0,57350000.0,57387000.0,2003.6715815,115423278977.731,3411000.0,3433000.0,3389000.0,3391000.0,6645.82828342,22678549398.63996,710.0,720.0,693.0,695.0,14014353.77701191,9953824781.950764,764.0,768.0,754.0,754.0,72167486.80250363,55006635199.64255,9540.0,9615.0,9390.0,9410.0,438203.17055164,4170399955.062602,329700.0,337400.0,326850.0,327050.0,34306.29347317,11415592779.422222,34090.0,35170.0,33750.0,33860.0,2549099.51382826,87652593185.26656,1005.0,1015.0,993.0,995.0,2361248.78828293,2370034340.603989,152.0,154.0,150.0,150.0,43931454.07607928,6699828354.914327
2024-01-22 09:00:00,57392000.0,57543000.0,54659000.0,54689000.0,6334.41138362,354946267211.27905,3391000.0,3402000.0,3191000.0,3199000.0,30769.77623665,100990567785.45796,694.0,699.0,661.0,662.0,29468291.91482482,20015642994.50973,754.0,758.0,723.0,729.0,185714247.41349825,136893513100.67302,9410.0,9445.0,8760.0,8770.0,1505219.40524107,13662944464.723139,327050.0,334850.0,318550.0,325900.0,51126.85128455,16616925305.369667,33860.0,34040.0,31570.0,31770.0,3416424.36379818,112040468722.1274,995.0,1000.0,943.0,955.0,7217606.26078249,6996906686.560738,150.0,153.0,149.0,152.0,74630755.74731518,11235389612.693117
